id,datetime,file_name,seq_id,frame_num,seq_num_frames,location,date,time
N15_100EK113_01080011.JPG,2020-01-08 08:58:02+00:00,N15/100EK113/01080011.JPG,39eb744f-7160-11ec-8482-5cf3706028c2,10,14,N15,2020-01-08,08:58:02
N15_100EK113_01080012.JPG,2020-01-08 08:58:03+00:00,N15/100EK113/01080012.JPG,39eb744f-7160-11ec-8482-5cf3706028c2,11,14,N15,2020-01-08,08:58:03
N15_100EK113_01080013.JPG,2020-01-08 08:58:05+00:00,N15/100EK113/01080013.JPG,39eb744f-7160-11ec-8482-5cf3706028c2,12,14,N15,2020-01-08,08:58:05
N15_100EK113_01080014.JPG,2020-01-08 08:58:06+00:00,N15/100EK113/01080014.JPG,39eb744f-7160-11ec-8482-5cf3706028c2,13,14,N15,2020-01-08,08:58:06
N15_100EK113_01080015.JPG,2020-01-08 08:59:37+00:00,N15/100EK113/01080015.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,0,72,N15,2020-01-08,08:59:37
N15_100EK113_01080016.JPG,2020-01-08 08:59:38+00:00,N15/100EK113/01080016.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,1,72,N15,2020-01-08,08:59:38
N15_100EK113_01080017.JPG,2020-01-08 08:59:39+00:00,N15/100EK113/01080017.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,2,72,N15,2020-01-08,08:59:39
N15_100EK113_01080018.JPG,2020-01-08 08:59:41+00:00,N15/100EK113/01080018.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,3,72,N15,2020-01-08,08:59:41
N15_100EK113_01080019.JPG,2020-01-08 08:59:41+00:00,N15/100EK113/01080019.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,4,72,N15,2020-01-08,08:59:41
N15_100EK113_01080020.JPG,2020-01-08 08:59:42+00:00,N15/100EK113/01080020.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,5,72,N15,2020-01-08,08:59:42
N15_100EK113_01080021.JPG,2020-01-08 08:59:45+00:00,N15/100EK113/01080021.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,6,72,N15,2020-01-08,08:59:45
N15_100EK113_01080022.JPG,2020-01-08 08:59:45+00:00,N15/100EK113/01080022.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,7,72,N15,2020-01-08,08:59:45
N15_100EK113_01080023.JPG,2020-01-08 08:59:46+00:00,N15/100EK113/01080023.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,8,72,N15,2020-01-08,08:59:46
N15_100EK113_01080024.JPG,2020-01-08 08:59:50+00:00,N15/100EK113/01080024.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,9,72,N15,2020-01-08,08:59:50
N15_100EK113_01080025.JPG,2020-01-08 08:59:51+00:00,N15/100EK113/01080025.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,10,72,N15,2020-01-08,08:59:51
N15_100EK113_01080026.JPG,2020-01-08 08:59:52+00:00,N15/100EK113/01080026.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,11,72,N15,2020-01-08,08:59:52
N15_100EK113_01080027.JPG,2020-01-08 08:59:54+00:00,N15/100EK113/01080027.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,12,72,N15,2020-01-08,08:59:54
N15_100EK113_01080028.JPG,2020-01-08 08:59:55+00:00,N15/100EK113/01080028.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,13,72,N15,2020-01-08,08:59:55
N15_100EK113_01080029.JPG,2020-01-08 08:59:56+00:00,N15/100EK113/01080029.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,14,72,N15,2020-01-08,08:59:56
N15_100EK113_01080030.JPG,2020-01-08 08:59:58+00:00,N15/100EK113/01080030.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,15,72,N15,2020-01-08,08:59:58
N15_100EK113_01080031.JPG,2020-01-08 08:59:59+00:00,N15/100EK113/01080031.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,16,72,N15,2020-01-08,08:59:59
N15_100EK113_01080032.JPG,2020-01-08 09:00:00+00:00,N15/100EK113/01080032.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,17,72,N15,2020-01-08,09:00:00
N15_100EK113_01080033.JPG,2020-01-08 09:00:01+00:00,N15/100EK113/01080033.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,18,72,N15,2020-01-08,09:00:01
N15_100EK113_01080034.JPG,2020-01-08 09:00:02+00:00,N15/100EK113/01080034.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,19,72,N15,2020-01-08,09:00:02
N15_100EK113_01080035.JPG,2020-01-08 09:00:03+00:00,N15/100EK113/01080035.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,20,72,N15,2020-01-08,09:00:03
N15_100EK113_01080036.JPG,2020-01-08 09:00:05+00:00,N15/100EK113/01080036.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,21,72,N15,2020-01-08,09:00:05
N15_100EK113_01080037.JPG,2020-01-08 09:00:06+00:00,N15/100EK113/01080037.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,22,72,N15,2020-01-08,09:00:06
N15_100EK113_01080038.JPG,2020-01-08 09:00:07+00:00,N15/100EK113/01080038.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,23,72,N15,2020-01-08,09:00:07
N15_100EK113_01080039.JPG,2020-01-08 09:00:09+00:00,N15/100EK113/01080039.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,24,72,N15,2020-01-08,09:00:09
N15_100EK113_01080040.JPG,2020-01-08 09:00:10+00:00,N15/100EK113/01080040.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,25,72,N15,2020-01-08,09:00:10
N15_100EK113_01080041.JPG,2020-01-08 09:00:11+00:00,N15/100EK113/01080041.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,26,72,N15,2020-01-08,09:00:11
N15_100EK113_01080042.JPG,2020-01-08 09:00:13+00:00,N15/100EK113/01080042.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,27,72,N15,2020-01-08,09:00:13
N15_100EK113_01080043.JPG,2020-01-08 09:00:14+00:00,N15/100EK113/01080043.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,28,72,N15,2020-01-08,09:00:14
N15_100EK113_01080044.JPG,2020-01-08 09:00:15+00:00,N15/100EK113/01080044.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,29,72,N15,2020-01-08,09:00:15
N15_100EK113_01080045.JPG,2020-01-08 09:00:17+00:00,N15/100EK113/01080045.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,30,72,N15,2020-01-08,09:00:17
N15_100EK113_01080046.JPG,2020-01-08 09:00:18+00:00,N15/100EK113/01080046.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,31,72,N15,2020-01-08,09:00:18
N15_100EK113_01080047.JPG,2020-01-08 09:00:19+00:00,N15/100EK113/01080047.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,32,72,N15,2020-01-08,09:00:19
N15_100EK113_01080048.JPG,2020-01-08 09:00:21+00:00,N15/100EK113/01080048.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,33,72,N15,2020-01-08,09:00:21
N15_100EK113_01080049.JPG,2020-01-08 09:00:22+00:00,N15/100EK113/01080049.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,34,72,N15,2020-01-08,09:00:22
N15_100EK113_01080050.JPG,2020-01-08 09:00:23+00:00,N15/100EK113/01080050.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,35,72,N15,2020-01-08,09:00:23
N15_100EK113_01080051.JPG,2020-01-08 09:00:26+00:00,N15/100EK113/01080051.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,36,72,N15,2020-01-08,09:00:26
N15_100EK113_01080052.JPG,2020-01-08 09:00:27+00:00,N15/100EK113/01080052.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,37,72,N15,2020-01-08,09:00:27
N15_100EK113_01080053.JPG,2020-01-08 09:00:28+00:00,N15/100EK113/01080053.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,38,72,N15,2020-01-08,09:00:28
N15_100EK113_01080054.JPG,2020-01-08 09:00:30+00:00,N15/100EK113/01080054.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,39,72,N15,2020-01-08,09:00:30
N15_100EK113_01080055.JPG,2020-01-08 09:00:31+00:00,N15/100EK113/01080055.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,40,72,N15,2020-01-08,09:00:31
N15_100EK113_01080056.JPG,2020-01-08 09:00:32+00:00,N15/100EK113/01080056.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,41,72,N15,2020-01-08,09:00:32
N15_100EK113_01080057.JPG,2020-01-08 09:00:34+00:00,N15/100EK113/01080057.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,42,72,N15,2020-01-08,09:00:34
N15_100EK113_01080058.JPG,2020-01-08 09:00:35+00:00,N15/100EK113/01080058.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,43,72,N15,2020-01-08,09:00:35
N15_100EK113_01080059.JPG,2020-01-08 09:00:36+00:00,N15/100EK113/01080059.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,44,72,N15,2020-01-08,09:00:36
N15_100EK113_01080060.JPG,2020-01-08 09:00:39+00:00,N15/100EK113/01080060.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,45,72,N15,2020-01-08,09:00:39
N15_100EK113_01080061.JPG,2020-01-08 09:00:40+00:00,N15/100EK113/01080061.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,46,72,N15,2020-01-08,09:00:40
N15_100EK113_01080062.JPG,2020-01-08 09:00:41+00:00,N15/100EK113/01080062.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,47,72,N15,2020-01-08,09:00:41
N15_100EK113_01080063.JPG,2020-01-08 09:00:44+00:00,N15/100EK113/01080063.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,48,72,N15,2020-01-08,09:00:44
N15_100EK113_01080064.JPG,2020-01-08 09:00:45+00:00,N15/100EK113/01080064.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,49,72,N15,2020-01-08,09:00:45
N15_100EK113_01080065.JPG,2020-01-08 09:00:46+00:00,N15/100EK113/01080065.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,50,72,N15,2020-01-08,09:00:46
N15_100EK113_01080066.JPG,2020-01-08 09:00:48+00:00,N15/100EK113/01080066.JPG,39eb7450-7160-11ec-b46c-5cf3706028c2,51,72,N15,2020-01-08,09:00:48
